0xea14cde8d7cb82681e11582a7f5d851fab7a34a8,0.0
0xdc92c02d7b3a9ddd633907cad1b973b1698482e8,0.0
0xa4aba556ddc1a7fa19f1e7feb18a1bc6eb153003,507467.181229123770946256
0x9bceffec4f896312a95a48cfffa469a956bfcc85,1607.219108499675678321
0xeae6e68466c1bd838b10f0bd607d20195d6e91f5,0.0
0x397a7ec90bb4f0e89ffd2fb3269a3ef295d4f84a,18515278.893666904609637038
0x100de9e2b5959cde2b90fcb85be0da850ccc08c8,0.0
0x81744231039dc6cbe4b47ddf04f02209a898adca,0.0
0x9a355f38a82848a1b30677892cd6b7ba00b49757,0.0
0x6c02d36fc1eb3324d9fed30a2e154362d4630e2b,4825.401415026827970822
0x4d90b6a7ecc8919d494a4cff6c1fd966a0a78c17,0.0
0x5eb708a5605fb78b959a02c378794bc844e64171,0.0
0x988ad13e5cac3b66164864cd01b0cc6ac021bdae,0.000082206938494089
0xae691edf1e6311fbbb1f0d33b00796e61458087e,0.0
0x11b41b119f05e2e1d661256e5059873315193305,0.0
0xd6cfb52041c3da4d029708bd25bd487b015a56c8,0.0
0xa6263b9cd63c355871a9a5033b889d67daca326b,0.0
0x95759d87638cd0880e059062af9f9eb7956a1c6a,0.000080727575778538
0x80650452fa9c2bfbf76b3387a851876c4c6d26f4,53549.194168049357550241
0x53dddbc27e1d909487e291120e779a4c43b8b557,0.0
0xabe90210db8aa937df0e3c95a507e2eb2779e21c,14142464.991109118148124857
0x549fbe42cd74d25c03cd8b3ba7bc0093a7d85778,0.000080310391745948
0xb0f98eb6bff8fbf1a5fdcc88d364a885316a49e4,0.000084497525343927
0x19f4d695952cef25328686ac7db05bddaba81e1e,0.000080314778550209
0x39ce4e806e49e222d8681d6f3c083d6de213b51f,0.0
0x576944ac95c033b463e1045da65ea264540fb944,5413.079332797846690812
0x88350964c2d91a6aaf5c7430a35f7ab27a7007d3,0.237962967165245793
0xac99bc09a7ab1d1b59a76d62e0f5eaad449a5dba,1062878.086801342911340589
0x15b0757073d3f29d42738bc2089b940bdaae24af,519033.37719444640638292
0xd564c32dfeb539b7e9a33a9de180cd4d46631583,80198.469856481080854436
0x842cbf761c1b7794ab13d9beab68c4b3bdc14456,0.0
0x582df826b500946661bd4e759d29d57c1c6c9e3a,156739.059981894462771143
0x544bb9000af946ec304a154a4ac1663bac3dbe23,0.0
0x69dc86ce1e715cf59e86cff32f9c596da67caeba,14524.561954375695991282
0xf59ca1b49755fa2e266fe8b9d020cd6c6f12264d,0.0000812982900478
0xb4f253819c7e30025f3c7e2ab41c59d1173470f9,0.0
0xfbd9a4040e100dcdb6c2b7c45085b8a7045f5e9b,216559.850362717271879387
